Review_Date,Author,Rating,Review_Title,Review,Review_Url
3 April 2021,gurjotgill,10," LOVED IT!
",Great movie! (Ft. Pop Smoke) Been following Eddie Huang since the tv series Fresh off the Boat. It's a coming of age story of an Asian American trying to make his own way.,/review/rw6974893/?ref_=tt_urv
29 March 2021,alvaromedina-13897,10," It gives a inside view of the culture of an Asian American
",I really enjoyed the movie! Sure it wasn't filled with drama like other sport movies but it really portrays a good insight on Asian American culture and the struggles they face with traditions. I would highly recommend you watch before believing the reviews!,/review/rw6974893/?ref_=tt_urv
14 June 2021,ks-60500,2," Please cast probably
","Finding someone look like 40s and act a college boy, come on......are you kidding me? I can't fit in the drama at all by his look. The leading actor literally a 30s adult, aren't there any younger actor to pick ? Lame lane lame. For those Chinese, speak not traditional Chinese at all, come on, aren't there any better actors to pick???? This movie have serious casting issues, don't treat audience stupid.",/review/rw6974893/?ref_=tt_urv
30 March 2021,sweidman-28016,5," Annoying
","""It makes me think if we really have meaning in our life or if we are just playing a game.""",/review/rw6974893/?ref_=tt_urv
17 March 2021,nogodnomasters,6," For who do you drink?
","Alfred Chin (Taylor Takahashi ) is a Chinese-American who wants a basketball scholarship so he can play in the NBA. He has some discipline issues plus colleges typically do not Asians basketball scholarships, but he is welcomed as a walk on. His immediate goal is to beat Monk (Pop Smoke) the top city player. Chin also has a girlfriend and a best friend to help him sort out 5,000 years of Chinese history all laid on his shoulders.",/review/rw6974893/?ref_=tt_urv
17 March 2021,susanlchallis,3," Messy, boring, slow, not sure how I ended up at this movie
","The main character was flat, boring, came across as angry, pretentious, obnoxious, and you didn't emphasize with him at all. Very little character development.",/review/rw6974893/?ref_=tt_urv
21 November 2021,calicut110,6," Well done
",Nothing earth shattering but it's a nice coming of age story. Especially targeted at the Asian American experience. The lead did well and so was his girlfriend. I think it could have had a little more clarity in the end but outside that I was entertained.,/review/rw6974893/?ref_=tt_urv
12 March 2021,Jeff_34,," Asian Hip Hop Hoops
",Asian Hip Hop Hoops. Could it have been better? Sure but watch it as an underground indie thang and then you can appreciate it better. It feels like none of these cats are trained actors and you know what? Why not. It has a story that is worth telling. Learn more about other cultures everyone. (PS. too bad none of these guys are hoopers but... ;),/review/rw6974893/?ref_=tt_urv
28 March 2021,aaronkimj,10," I liked it
",It wasn't trying to be some epic tale or some feel good cheesy film. Alfred had good composure for the part and the editing made the line delivery and story pacing feel smooth. I also liked that the film was short and doesn't spend excess time in unnecessary subplots.,/review/rw6974893/?ref_=tt_urv
17 March 2021,rachelnstephens,7," Enjoyable
",Not sure what's with the lackluster ratings but my husband and I enjoyed this film.,/review/rw6974893/?ref_=tt_urv
23 March 2021,omalo-17955,2," Meh
","It was awful. What more can I say? I was honestly rooting for it, but I was bored the entire time.",/review/rw6974893/?ref_=tt_urv
21 December 2021,cruise01,4," Boring coming of age sports drama
",2 out of 5 stars.,/review/rw6974893/?ref_=tt_urv
18 March 2021,cosby_don,4," Zhe ge Shi Bu Hao
","I like Fresh Off the Boat. I like Eddie Huang on Vice. I did not like this movie. It started off ok, but soon got cheesy and downright terrible. The best scene was when the dad arrived home and caught his wife discussing their son's future with the agent. Now why a wife would invite an agent home like that without anyone there is beyond me. But, at least it was tense. The dynamic between the main character and Black chick was ok. Surprised that he's tuff throughout the movie, then when it came to sex he was insecure lmao I guess it's character development. There was zero tension between the main guy and Pop Smoke. It was just too forced and there was no development for that. I guess it just set up for the cliched basketball game ending where all problems are solved by winning the game. THAT entire sequence was filmed and edited very badly. I actually laughed out loud when, after the coach yelled at the main character for causing problems at their school game, he suddenly showed up and coached at the tournament game. What?? Poo Smoke was pretty much there to look and sound evil, and get extreme closeups of him grilling the camera or something. Hey, I would've hit a fat paycheck to do that too. Eddie Huang you are the man for Fresh Off the Boat and your Bice specials but this could've been way better.",/review/rw6974893/?ref_=tt_urv
30 May 2021,m2058930,1," Another Woke disaster.
",Just watch the trailer. That's all you need to know about this movie and where it's going.,/review/rw6974893/?ref_=tt_urv
28 May 2021,felixtr,9," It really connects.
","For an asian growing up outside of Asia, this really connects. Can also see many parts of the movie was probably from Eddies own experiences. I think this movie is many times better than ""Crazy Rich Asians"" that everybody loves. This is a hidden gem.",/review/rw6974893/?ref_=tt_urv
