Review_Date,Author,Rating,Review_Title,Review,Review_Url
22 December 2015,ferguson-6,8," My Love has Gone Away
","Greetings again from the darkness. Relationships are messy and complicated. Even the best ones. Even those that last 45 years. Writer/director Andrew Haigh (Weekend, 2011) understands this and delivers a film not about older people, but instead about the secrets, the doubts and the regrets experienced by anyone and everyone who is part of a committed relationship. His message is delivered through the extraordinary performances of Tom Courteney and especially Charlotte Rampling.",/review/rw3342999/?ref_=tt_urv
7 January 2016,namashi_1,9," Powerful!
","Based on the short story In Another Country by David Constantine, '45 Years' is a Powerful human-drama, that is emotionally violent as well devastating. Great Performances add to the impact.",/review/rw3342999/?ref_=tt_urv
5 January 2016,subxerogravity,7," Great actors play out a well done story.
","The movie flows very slowly, but the two actors playing the leads did not bore me. They were really good at expressing the situation. The film in general played out very mundane but give lots of drama without overdoing it. ",/review/rw3342999/?ref_=tt_urv
9 August 2016,evanston_dad,9," A Delicate Character Study
","Charlotte Rampling rightfully earned an Oscar nomination for her performance in this delicate film about a happily-married woman about to celebrate her 45th anniversary, whose marriage and life are potentially upended by some facts that emerge about her husband's past.",/review/rw3342999/?ref_=tt_urv
9 December 2019,monimm18,9," Brilliant and poignant
","At first I thought this movie was a bit slow or contemplative. No such thing, actually. Every moment has its own precise purpose, depicting and, at the same time, uncovering the truth about the 45 year long marriage of Kate and Geoff. The film starts with the couple, or rather just Kate, planning their 45 year wedding anniversary. Geoff seems a bit of an aloof guy, disinterested and irritated about everything and everyone, but Kate has the quiet loving patience of a woman who learned to see the good man underneath the grumpy appearance. Geoff perks up significantly when he receives news of the recovery of the body of his former girlfriend, Katya, who died in a tragic accident in Switzerland before Geoff ever met his wife. The news seems to agitate him to the point of arousing Kate's suspicions. As the film progresses Kate's fearful investigations reveal that Katya was also pregnant with Geoff's child when she died, and she begins to understand how much Geoff loved her. We realize that he told her very little about Katya, hiding from her how important Katya was to him and how completely shattered he was by her death. But most of all, that he selfishly spent 45 years married to a woman he took for granted and didn't allow himself to truly love or even enjoy life because he was emotionally stuck in his past tragic experience that he subconsciously grieved about for the rest of his life. In a poignant moment, Kate tells him what she learned and how hurt and confused she was about being married to a man who, she feared, might have been dishonest and not loved her as much as she thought. Her words seem to have a catalytic effect on Geoff, who maybe realizes he has had 45 years with a wonderful woman that deserved much more. As if truly seeing her for the first time he offers her heartfelt reassuring words and from that moment he behaves cheerfully and attentively towards her, including holding a speech filled with loving gratitude at their anniversary party. Kate seems willing to believe him, until the coup de grace - the dance. While planning the anniversary party Kate chose ""Smoke Gets In Your Eyes"", as the opening dance song, because it was what Geoff chose as their wedding song 45 years ago. As the couple danced, we hear the lyrics and we see Kate paying attention to them too, as if for the first time. They're the words of someone grieving for their lost love, and in the context of what she learned about Katya, Kate finally faces the cruel and irreparable truth: her husband's choice for their wedding song was about his grieving for another woman, and the 45 years of her marriage were spent with a man who longed for someone else.",/review/rw3342999/?ref_=tt_urv
29 December 2015,Turfseer,2," Critics flummoxed by lugubrious tale of aging couple beset by negligible crisis
","With nary a critical word to be found amongst the fawners in the film critics' pantheon, 45 Years has gone on to receive a surfeit of undeserved approbation in such places as Metacritic, with an unbelievable ""metascore"" of 94. My first reaction to this onslaught of film critic stupidity was simply to ask, ""How can this be?""",/review/rw3342999/?ref_=tt_urv
16 September 2018,lee_eisenberg,10," How well do we know anyone?
","I always expect a stellar performance from Charlotte Rampling, and ""45 Years"" doesn't disappoint. Like Alfred Hitchcock's ""Rear Window"", it reminds us that we can't fully know anyone. In this case, her character's husband (Tom Courtenay) learns that the body of a woman with whom he was once in a relationship has been found in a melting glacier in the Alps, and it starts to dominate his life, threatening the couple's relationship.",/review/rw3342999/?ref_=tt_urv
18 January 2016,lasttimeisaw,8," in real life, there is no easy way out
","After his breakthrough indie drama WEEKEND (2011), UK director/writer Andrew Haigh has been occupied to produce and direct HBO's high-profile gay series LOOKING, which woefully gets shortchanged after two seasons, with a special TV movie wrapping up the loose ends, coming this year, which is also directed by Haigh. Then, there is 45 YEARS, the official follow-up of WEEKEND, which deservingly wins her first-ever Oscar nomination for the acting legend Charlotte Rampling, although, both Rampling and Courtenay have been honoured with a Silver Berlin Bear for their excellence.",/review/rw3342999/?ref_=tt_urv
18 January 2016,Gordon-11,," Beautiful
","This film tells the story of a couple married for 45 years, who are about to celebrate their wedding anniversary with a big reception. A few days before the event, they receive a letter with grave news. Their relationship gets strained as a result.",/review/rw3342999/?ref_=tt_urv
6 January 2016,Lubezki,9," Beautifully restrained, ultimately heartbreaking
","""45 Years"" is a great demonstration on how to evoke so many layers of emotion and inner turmoil with a fairly simple filmmaking approach. These types of stories have been told lots of times and probably a bit better (Mike Leigh promptly comes to mind). But what director Andrew Haigh does here which provides the film it's gut wrenching sensation is that he writes these characters with so much depth and naturalism that the events that slowly unravel begin to make the film more and more despondent as it goes on. ",/review/rw3342999/?ref_=tt_urv
27 September 2015,MOscarbradley,10," The best film of 2015 so far
","I have no doubt that in 70 years from now Andrew Haigh's new film will be as highly thought of as ""Brief Encounter"" is today. ""Brief Encounter"" dealt with a love affair that wasn't and the effect it had on a conventional middle-class marriage. ""45 Years"" is set within similar territory but here the disruptive love affair is, arguably, all the more powerful and its effect all the more devastating. It takes place over six days, Monday to Saturday, and begins when husband Geoff receives a letter in German informing him that the body of the girl he loved 50 years before, and who died in an accident in the Swiss mountains, had been found, presumably preserved in ice just as she was the day he lost her, and ends up at the party held to celebrate Geoff's 45 year marriage to Kate.",/review/rw3342999/?ref_=tt_urv
6 February 2016,paul-allaer,8," Towering performances from Charlotte Rampling AND Tom Courtenay
","""45 Years"" brings the story of Kate and Geoff, an elder English couple. As the movie opens, we see Kate doing her morning walk with the dog in the countryside of England. When she returns, she brings in the mail, which includes a letter for Geoff. It turns out to be a letter from the Swiss authorities, informing him that they have found the body if his ex-girlfriend Katya after more than 50 years, perfectly preserved in the ice and snow of the Swiss Alps since 1962. This is devastating news for Geoff, and it causes him to reflect and speak out to Kate about Katya. How will this affect the couple's upcoming 45th wedding anniversary party? To tell you more would spoil your viewing experience, you'll just have to see for yourself how it all plays out.",/review/rw3342999/?ref_=tt_urv
15 February 2016,StevePulaski,4," So quiet and unmoving, it might as well be a silent film about a public speaker
","Andrew Haigh's ""45 Years"" revolves around Kate and Geoff Mercer (Charlotte Rampling and Tom Courtenay), a retired Norfolk couple looking to celebrate their forty-fifth wedding anniversary at the Assembly House in Norwich. Their plans to have a large gathering for their fortieth anniversary were hindered when Geoff underwent serious heart-bypass surgery, but now the two are planning the best event they never got to have.",/review/rw3342999/?ref_=tt_urv
15 November 2015,ahegde,6," A novel that should have been a short story
","A sequence of events in the run up to a big celebration of the couple's 45th anniversary. An unexpected letter with some unsettling news that pulls, just a little, at the seams of the marriage.",/review/rw3342999/?ref_=tt_urv
25 October 2015,JohnnyWeissmuller,8," A Rare Gem of a Movie
","Kate and Geoff live a quite and seemingly normal life in the country until Geoff receives a letter informing him that the body an old girlfriend, whom he travelled through Switzerland with, but was lost in climbing accident, has been found preserved in a glacier of ice. This happened before he met Charlotte Rampling's Kate, who immediately raises her eyebrows at the clarity in which Geoff, played by Tom Courtenay, recalls his time in the Swiss Alps. She's more concerned with arranging the party for her anniversary than digging up the past, but that's what spurs Geoff into life, as he picks up old habits and develops a fascination with his loft. In stark contrast, suspicion and jealously soon begins to grow in Kate, who feels pushed aside in favour of someone she didn't even know. ",/review/rw3342999/?ref_=tt_urv
