Review_Date,Author,Rating,Review_Title,Review,Review_Url
12 March 2022,Kingslaay,7," Not a bad mini-series
","I'm glad I gave Pam & Tommy a go. Lily James and Sebastian Stan hit their performances out of the park, they look and sound like the real Tommy and Pamela. Seth Rogen is a great addition as well. This series gave an interesting look into the sad, humorous and dramatic marriage of two celebrities. I was very young during these actual events so enjoyed seeing a dramatization of these events much later. Sad how a private tape could adversely affect both their lives, Pam wanted to be a real actress and not an object. Tommy came across as a buffoon whose heyday was behind him, washed out rich Rockstar.",/review/rw7894857/?ref_=tt_urv
26 February 2022,dan-abbot,2," Misses the mark
","I was expecting something similar to ""I, Tonya"" - good character development and a look into privacy issues. Too bad it's unnecessarily crude, and Pamela Anderson is portrayed as a 2-dimensional sweet/naïve party animal that only wants to be a mother. In real life, she (like every other person) is more complicated and talks more confidently - involved in a lot of charities, politics and animal rights. Not only that, there's too much time spent on Rand and the porn industry, which takes away from the 2 human beings at the center of the privacy issues. That's why the story doesn't work. It's no wonder Anderson didn't want to have anything to do with this show.",/review/rw7894857/?ref_=tt_urv
15 March 2022,hendersonandrew-61451,6," Started well but tailed off big time
","I thought the first episode was really cool and was excited for the rest. Then in ep 2 Tommy has a conversation with his penis and I started to change my mind. This show was lame. Would have been awesome if it was condensed to 5-6 episodes as there are long stretches where nothing happens. The guy playing Tommy Lee is super annoying but it's not his fault, Tommy Lee is an annoying guy and in that area he nailed it. Seth Rogen is cool and I am a massive Nick Offerman fan so was disappointed his character doesn't get that much screen time. 6/10, could have been way better.",/review/rw7894857/?ref_=tt_urv
3 February 2022,lineart-12973,," Tommy is trash
","If this is anything close to what this guy is all about or behaved... From the beginning robbing his contractors, flashing his rifles around, drug-pushing, violent addict. Anderson never sanctioned this film and we can see why. What an insult, but she had every opportunity to get this freak out of her life. What a fool she was. She had a great career otherwise and I love her work. Her life is normal now. But I had no idea Tommy was such an awful person. Glad I hated his music.",/review/rw7894857/?ref_=tt_urv
16 February 2022,em-gliss,1," Wow this is bad
",Not sure why people are giving this such a high rating. It's filled with so much cringe and cheesiness that I could barely get two episodes in. I was embarrassed for the actors. I feel like they seriously missed the mark. Everyone is praising Stan and Lily for their portrayals. Why? They acted more like cartoon characters than actual Pam and Tommy. A little too corny for me. Especially when Stan has a conversation with his penis. Seriously?????,/review/rw7894857/?ref_=tt_urv
15 March 2022,d_penn,3," Pam&Tommy
","Follows the story of Pamela Anderson and Tommy Lee's relationship, going back to their whirlwind romance that started with them marrying after only knowing each other for 96 hours in 1995. A brief overview of just how the sex tape played out. It was just ok, actually a little underneath it.",/review/rw7894857/?ref_=tt_urv
19 March 2022,eamonnh-89469,1," Maybe
","Well given how this was made without the permission of Pamela Anderson, well then maybe Pamela should take a page off of ms james book and make a biopic of her recent life, where she slept with a married man knowing he also has kids and see how she likes it.",/review/rw7894857/?ref_=tt_urv
2 February 2022,abeyeast,1," Not the justice Pam deserves
","The makeup/costume department deserve mad props, but at the end of the day I'm just not sure we needed a series on this story. Stan does well , however ""the dirt"" on Netflix was probably the better adaptation of Lee and I'm just not sure we needed more of this guy. Still shocked we watched a scene where his penis talks to him. Like many series these days this one is trying to romanticize a dysfunctional relationship. It also portrays Pam as a total bimbo, not saying she's Stephen fry in real life but she doesn't give me any main character energy in this series. Not a total disaster but overall pretty forgettable, and feels pointless so far.",/review/rw7894857/?ref_=tt_urv
10 March 2022,julieshotmail,7," Much better than I expected
","On the surface ""Pam & Tammy"" gives the first impression of trash TV, but as you watch the beginnings of episode 1 you realize that this show is quite well-produced. Seth Rogen is a nice touch as the carpenter. But the clear winners here are the masterful impersonations of Pam and Tommy through the acting chops of Lily James and Sebastian Stan, served by a very talented makeup and costume team. British actress Lily James has perfected Pamela Anderson's mannerisms and subtle expressions. You really think it's Pamela. And Sebastian Stan exudes confidence in his portrayal of obnoxious Tommy Lee. The scenes flow well, introducing many other quirky characters, keeping you glued wondering the ultimate fate of that tape. Led by a strong first episode, the quality of subsequent episodes does dwindle slightly, with episodes 6 and 7 a bit disjointed with a mismatched pace. Thankfully, the series finishes with a solid final episode and even throws in a moral lesson for the viewer to mull, which is refreshingly a far cry from trash TV.",/review/rw7894857/?ref_=tt_urv
24 February 2022,evan_lassi,8," Wasn't expecting much, really surprised
",Anyone who has left a review saying this show isn't what they thought and it's all about Seth Rogen's character hasn't watched the whole season.,/review/rw7894857/?ref_=tt_urv
