Review_Date,Author,Rating,Review_Title,Review,Review_Url
22 May 2012,TBJCSKCNRRQTreviews,7," ""I never seen sugar do that.""
","The Men in Black(based on a comic I've never read, spawning a TV series I haven't watched, so I can make no comparisons to either) are an agency that protect Earth from not only what the aliens, some of whom are already here, might do to it, but also the common man's ignorance of this situation. It opens a doorway into a fantastic world(whilst playing it straight since most of these guys are used to this stuff) that would be overwhelming were it not for rookie agent J(Will Smith, who brings both his sass and undeniable charm) posing as a proxy for the audience, asking the questions we want to, and being given the exposition and explanations that we need. He is likable in his naiveté and his efforts to help the people affected by the outer-space stuff, and the odd couple dynamic between him and K(Tommy Lee Jones, awesome and enjoyable as the old grump who's blasé about what they experience) is great, as are the various other character aspects. Linda Fiorentino is perfectly cast as a somewhat cold coroner, and she has a nice, strong female role. As the villain, we have Vincent D'Onofrio giving an unforgettable and unique performance as the large cockroach(!) wearing the skin of farmer Edgar. It's a size or two too small, leading to it/him making some rather inelegant movements and possessing poor motor skills. And don't worry, at the same time, he's seriously scary. He's immensely physically powerful, and he can't *stand* humans. This really gets into perspective, and that the importance of something is not defined by its size. This is primarily a comedy, as well as a fun sci-fi action adventure with some very unexpected situations and outcomes. It's exciting, engaging and a cool universe that we want to see more of, with this being a brief(and well-paced) peek at roughly 90 minutes. There are creatively designed creatures and big, shiny guns. Danny Elfman supplies this with a bombastic and playful score. There is a bit of moderate to strong language and a little violence and gore(little of it involving people, and just about none of that graphic) in this. I recommend this to fans of the stars and the concept. 7/10",/review/rw1444303/?ref_=tt_urv
22 February 2020,MR-ODIN,," Great movie action
","What makes this film stand out, aside from its superb effects, humor and script, is the contrast between Tommy Lee Jones and Will Smith. While Jones is the emotionless, smarter and wiser one out of the two, Smith is the younger and more enthusiastic. These 'Men In Black' are on a mission to save Earth from a really, really nasty bug infestation. This is one Sci-Fi film that shouldn't be missed.",/review/rw1444303/?ref_=tt_urv
16 December 2017,ironhorse_iv,8," Don't be kept in the dark. Go see Men in Black. It's gives new meaning to Black Comedy. It's worth seeing!
","You know what the difference, between other sci-fi buddy action-comedies and 'Men in Black'? 'Men in Black' make the genre look good. That was until the 2002 & 2012 sequels came out, but that's that is another story for another day. Yet, in the summer of 1997, this film about two secret organization agents, K (Tommy Lee Jones) & J (Will Smith) having to stop an alien invasion from happening, while hiding their existence from ordinary people, could do little wrong. Even if Will Smith & Tommy Lee Jones was playing, fictional versions of themselves. They are still great in their roles. Not only that, but surprisingly, both share, really good chemistry with each other. Smith's laid-back boyish charm does match, well against Jones' grump mentor, straight-man persona. They do make a good team. Nevertheless, the best acting in this movie, has to go to Vincent D'Onofrio as the extraterrestrial roach-like villain, Edgar the bug. He really went beyond the call of duty, with his performance. Not only, did he researched watch a lot of insect documentaries, spent hours in make-up with legendary, special effects artist, Rick Baker, but he also put on, knee braces to get the feel of Edgar's restricted movement. That's commitment. I also have to give mad props to animatronic effects from Baker & the visual effects by Industrial Light & Magic for making the aliens, in the film, seem real, even if some of the CGI hasn't really hold up, that well, over the years. In the end, it's still impressive to look at. Another thing that still works for me, is the music score by composer, Danny Elfman. It's fascinating how Elfman was able to make an orchestra sound like crickets and hornets buzzing and chirping. It really adds to the visuals of the title sequence. As for the other music in the film. The rap tunes from Will Smith are just as catchy & memorable as the day, it first came out. 'Men in Black' song really does stand out on its own, to the point, that many people forget that the beats was a sample of 1982's 'Forget Me Nots' by Patrice Rushen. As for the humor for the film. Most of the jokes, physical, and verbally are still, laugh out loud, funny, even if some of them are often recycle, throughout the film, somewhat dated or even not complex. Don't get me wrong, as much as I would love more, well-though out sophistical jokes that mirrors, author, Douglas Adams's 'the Hitchhiker's Guide to the Galaxy' novel; the lighter, cartoony, out of this world, simpler tone of 'Men in Black' works better for the general audiences. Plus, it's a lot better than the much darker and dryer bleak tone that authors, Lowell Cunningham and Sandy Carruthers had in the comic book series of the same name, in which, this movie is loosely based on. Don't get me wrong, I still like the cynicism & more grounded nature of the comic book, but a boogeyman like version, 'Men in Black' fighting the supernatural & brainwashing people to commit mass-school shooting, might not, be the right amount of family-oriented science fiction comedy, this film really need to be successful. After all, it will be really hard to root for, a selfish organization, wanting to secretly control the world, rather than trying to save it. Thank goodness, director, Barry Sonnenfield went with the right direction, by making them, 'the Men in Black' heroic than self-centered a-holes in the action scenes and the case work. Nevertheless, the movie still has a few problems with some of the judgment calls, the agents do, throughout the film. Without spoiling, most of it, I never truly, understood, why, Agent K would neuralize J after meeting him for the first time if he was just going to recruit him the next day? Even, today, it really does bug me down. Regardless of that, the plot-holes in this movie are mostly pretty minor. They're not too jarring, not to enjoy the rest of the film. After all, I quickly forget, that the giant bug alien somehow, fit with Edgar's body, because how entertaining, this is. That's how, watchable, it is! In the end, No neuralyzer will be powerful enough to make you forget this theatrical experience! It's a movie that's worth travelling millions of lightyears for. It's worth probing, after!",/review/rw1444303/?ref_=tt_urv
14 November 2014,brchthethird,10," Highly entertaining and funny sci-fi/comedy
","I'm about 16 years late seeing this, and I saw the third one first (with no need for #2), but I must say that this is one of the most fun movie-watching experiences I've ever had. It was non-stop laughs and thrills from beginning to end. The element which stuck out to me as being done extraordinarily well was the writing, specifically the comic interplay between Will Smith and Tommy Lee Jones. Their characters are so different, and yet play off each other so well. Even the smaller parts were well-written and played. Of particular amusement to me was the largely physical performance given by Vincent D'Onofrio as the main bad bug. You can tell he gave it his all with his awkward speech patterns and movements. It really seemed like he was adjusting to a human body, and it was all done with a sly sense of humor. The only thing I find lacking was some dated CG, but considering it came out over 15 years ago, it was fine. If anything it adds to the B-movie charm, and some of alien design was probably influenced by 1950's ""Creature Features"" anyway. All things considered, it was an absolutely incredible and enthralling viewing experience. It's just a shame I waited so long to check it out.",/review/rw1444303/?ref_=tt_urv
7 May 2005,drevil1985,9," A great fantasy-comedy
","I am very upset that most people take this movie too seriously This movie is just a nice comedy with a very intriguing subject. Most people try to find bug in this movie but i believe that they should just sit back and enjoy the great epic line. Let's be serious do you believe that a galaxy can be carried around a cat's belt or that ""Elivs is not dead he's just gone home"" ? For this reason I believe this is an excellent comedy with a Sf theme. I also appreciate that the acting is very good and the script is very nicely written. I urge people to stop taking the ""noisy cricket"" too serious! This movie is making fun of the people who take this sort of things too seriously.",/review/rw1444303/?ref_=tt_urv
17 July 2009,evanston_dad,7," They Live Among Us
",Pretty funny and original sci-fi/comedy about a team of FBI agents whose task it is to keep track of the aliens living among us and eradicate those who wish to do us harm.,/review/rw1444303/?ref_=tt_urv
11 January 2002,bob the moo,," Fun but totally unmemorable
",When NYPD cop Edwards pursues a subject that he believes was some form of alien he finds a mysterious agent believes him and offers him an interview. When Agent K offers him a position as a man in black he discovers an underworld of aliens that is regulated and hidden.  When a bug comes to earth in search of the universe agents K and J find themselves in a race against time to stop the bug and prevent the destruction of the earth.,/review/rw1444303/?ref_=tt_urv
18 April 2006,ccthemovieman-1,8," The Good & Bad Of Men In Black
","A good combination of comedy, drama and sci-fi with effective special effects made this movie very entertaining and thus, a big hit. It evened spawned a sequel that didn't do as well but I liked even better.",/review/rw1444303/?ref_=tt_urv
31 July 2007,poolandrews,7," Fun sci-fi action film.
","Men in Black starts as NYPD cop James Edwards (Will Smith) has an encounter with an alien disguised as a human, he is contacted by the mysterious Agent K (Tommy Lee Jones) who tells him about a secret organisation that monitor & control alien activity on Earth & if he wants a job he's in. Meanwhile a huge cockroach like alien has landed nearby & is in search of an Arquillian disguised as an antiques dealer (Mike Nussbaum) who has something he needs, a Galaxy in a marble. Edwards accepts the job & he becomes Agent J, he soon finds himself in the thick of the action as an Arquillian battle cruiser threatens to blow up Earth unless the Galaxy is returned to them...",/review/rw1444303/?ref_=tt_urv
2 August 2013,ElMaruecan82,9," No neuralyzer will be powerful enough to make you forget this experience ...
","Through its effective combination of action, imagery and wit, ""Men in Black"" accomplishes the same exploit than ""Back to the Future"" and deserves the title of the second most classic Sci-fi comedy ever.",/review/rw1444303/?ref_=tt_urv
18 April 2013,deatman9,8," Great memories from my chidhood watching this!
",I remember when I was about eight or nine and this movie first came out. I loved it so much as many of the kids my age did. I must have watched it 100 times and to this day I still enjoy it. It is easily the best of the series starring Will Smith and Tommy Lee Jones. Will Smith is his usual hilarious self and Tommy Lee Jones plays his part pretty well too that being said I am usually not a big fan of his.,/review/rw1444303/?ref_=tt_urv
22 May 2008,tedg,," Invaded
","I rewatched this recently with ""Ghostbusters."" This did not age well, while the other did.",/review/rw1444303/?ref_=tt_urv
10 August 2006,Lady_Targaryen,9," Protecting the earth from the scum of the universe...
","''Men in Black'' is a great comedy and sci fi movie, that is not only part of my favorite movies of all times, but also very inspiring and entertaining. I am so glad that neither David Schwimmer and Clin Eastwood accepted the role of J and K , because I cannot imagine two better actors then Will Smith and Tommy Lee Jones to play them! Will is so funny, while Tommy is sarcastic and ironic and they have an excellent chemistry as a team!",/review/rw1444303/?ref_=tt_urv
