Review_Date,Author,Rating,Review_Title,Review,Review_Url
29 August 2020,faye-marshall,10," A beautiful film
","It's disappointing that so many don't appreciate this beautiful film. So cleverly written, it takes you on a journey to the Italian hills into the lives of a father and son who reconnect after the death of the sons mother. The movie is engaging, brilliantly filmed and a breathe of fresh air encouraging you to stop and smell the roses. A must see.",/review/rw6009892/?ref_=tt_urv
16 August 2020,caroldenembo,8," For those of you who gave this a low rating...
","...You have no heart. This is a sweet story of father and son, and I'm sure as they filmed there were moments Liam Neeson and his son acted from real emotion after losing their wife/mother. Was it predictable, a little, but who cares. I enjoyed it very much and the scenery was bellissimo!!",/review/rw6009892/?ref_=tt_urv
6 November 2020,hakra1,5," unfortunately too intended
","There were so many mixed reviews so I watch it for Liam Neason, and he did a very good and credible job, acting as the father. and the story is nice too, but unfortunately the atmosphere is never developing, the dialogues are too intended, so very muched forced, the storyline too obvious and michael richardson - sorry to say - not ready for this role. he is knocking down his lines and his acting never convinces. so there could have been much more, but at the end its a lost opportunity",/review/rw6009892/?ref_=tt_urv
8 August 2020,babycakes-45269,10," Pleasant movie about family and loss
","Michael is a gorgeous mix of both his parents, and a very talented actor. This was a very pleasant film about family, loss, new relationships, love, heartache...with amazing acting. I tend to get distracted while watching a movie but this one I watched all the way through. The scenery was so amazing, thank you for a beautiful film.",/review/rw6009892/?ref_=tt_urv
9 October 2020,movieman6-413-929510,4," Missed opportunity for James D'Arcy to use the father and son duo in a real drama.
","Made in Italy is a comedy drama film directed, written and produced in part by James D'Arcy. This is the first film he has directed, written and produced. For this movie he has played more minor roles in other movies.",/review/rw6009892/?ref_=tt_urv
6 August 2020,ferguson-6,6," house and family reno
","Greetings again from the darkness. The Tuscan region of Italy is one of the most beautiful places on earth. It's a terrific choice for the setting of one's first screenplay and directorial debut. It's also a marvelous spot for real life father and son actors to work together. All of that is in play here as noted actor James D'Arcy delivers his first feature as writer-director, and the father-son team of Liam Neeson and Micheal Richardson star as, yes, father and son. This is a story of estrangement and re-connecting amidst the glorious wonder of Tuscany.",/review/rw6009892/?ref_=tt_urv
21 January 2021,Ckn48,5," Gentle Comedy
","A Gentle movie with some pleasing scenes.
Rural life in small towns like Italy really do provide an idyllic backdrop.
Being warm enough to enjoy an outdoor cinema.
alfresco dining.
Lindsay was enjoyable as the Agent trying to sell the property as were the comedy of errors around all the faults found. The little girl was also adorable.
The nightmare buyers were hilarious",/review/rw6009892/?ref_=tt_urv
19 August 2020,GuiltyCrown93,10," Simple Sweet Emotional Comedy? With twists!
","To start out, it feels like your typical sweet rom com. Seems like you can see the plot coming, etc. But then you realize it also wants to make you cry at parts. All in all, excellent movie with a lot of unique aspects. Everything you could want from a ro
Liam Neeson was amazing.",/review/rw6009892/?ref_=tt_urv
15 January 2021,eternallyafar,7," Aesthetically Pleasing...
","As someone who loves Italy, Italian culture, speaks the language and always watches movies like this, I kind of expected more from it. It was indeed aesthetically pleasing, but the action was missing. I felt like the actors could've done it a bit better and the story could've had more added to it. But the shots of beautiful Tuscany and the house were more than enough for me. The relationship between father and son was not as much developed as I thought it would be, but it did make me cry in the end, with a nice conclusion. All in all, heartwarming and pleasant comedy/drama that you will enjoy, especially if you're dreaming of visiting or living in Tuscany!",/review/rw6009892/?ref_=tt_urv
22 November 2020,felix-rauch-valenti,6," Quite predictable
","Occasionally funny movie about a damaged father-son relationship. It's very predictable though, even for me who is not normally good at predicting endings.",/review/rw6009892/?ref_=tt_urv
16 August 2020,danielle-88205,10," Lovely feel good movie
","I thoroughly enjoyed this movie. Yes, it is a little predictable, but I really enjoyed watching Liam Neeson in this role and I love Italy and British actors. There are som beautiful scenes and it is a touch emotional here and there in a good way. If you're looking to watch something uncomplicated and unpretentious, with a feel good ending, this is the one to watch. It's a good date movie ;)",/review/rw6009892/?ref_=tt_urv
19 August 2020,robinnation1,10," Beautiful Tuscan setting
",This is Liam Neeson son with Natash Richardson. The plot is emotionally riveting. Hits home as Natasha died when Mivhael was a small boy. GREAT SCTING FROM FARHER AND SON,/review/rw6009892/?ref_=tt_urv
