Review_Date,Author,Rating,Review_Title,Review,Review_Url
16 February 2022,hallmarkmov,9," Great sequel
","There was a lot going on in this movie! I loved Italy, I love the leads, the side characters, and the story was such a mystery! Had no idea how it was going to end. I had guessed the student would play a larger role but seems he was a way to tie the first movie to this one. It was a beautifully shot movie and lovely story. There may have been too many b storylines that took away from the main story. I thought the first one was simpler and you could enjoy it at a slow pace. This one was a bit quick with so much going on. But I still loved it. Watched it twice already!",/review/rw7865799/?ref_=tt_urv
19 February 2022,aab874,10," Emma Lowell Listetto (Autumn Reeser), Tracy (Alison Sweeney), and Avery Morrison Hastings (Lacey Chabert)
",Favorite scene with,/review/rw7865799/?ref_=tt_urv
9 July 2022,diannedroden,8," Bellissimo
",I loved this 2nd film in the The Wedding Veil series. It's such a refreshing change to the usual Hallmark films & loved the history behind the veil. The locations are absolutely stunning - Italy is my favourite European country. Autumn Reeser is one of my favourite Hallmark actors & there was chemistry between her & Paolo. Whoever choose Autumn's wardrobe had impeccable taste. I can't wait for my Wedding Veil Legacy DVD to arrive from the US.,/review/rw7865799/?ref_=tt_urv
13 February 2022,bkorbin,10," Wonderful, love story line. Looking forward to #3 Who wrote these???
","Good actor chemistry, beautiful cinematography. Felt like I was there AGAIN. I left a note! Wish it were more than a trilogy...a series would have been just fine with me. Very sensitive writing, historically accurate.",/review/rw7865799/?ref_=tt_urv
28 August 2022,studioAT,5," The Wedding Veil Unveiled
",And so the wedding veil both literally and the franchise gets passed from Lacey Chabert (who just about kept part 1 afloat) to Autumn Reeser.,/review/rw7865799/?ref_=tt_urv
16 February 2022,pattersonjamie-12079,6," So So Movie
","Not a terrible move, but really slow. I like Autumn Reeser and was cute as usual. The male lead was likable. The scenery was beautiful. The movie was just terribly boring.",/review/rw7865799/?ref_=tt_urv
19 February 2022,teebear817,1," OMG... IT'S BRUTAL!!!!!!!
","Straight men, do not watch this. You will want to jump off a bridge in 30 minutes. It is 100% a chick flick. It's about one of the 3 women.... 1. The skinny brunette. Set in Italy. It's all about one person, Lacey and Alison are only seen on the phone here and there. So much Italian is spoken you will scream, then when it's a English, the Italian accents are strong and irritating. Awful, just awful, trust me. I was forced to watch this cause my wife liked it. Brutal!!!!",/review/rw7865799/?ref_=tt_urv
3 March 2022,kazykoki,10," Such lovely natural love progression. And quite a beautiful celebration of Italian culture
","Romantic, dripping with culture, sweet and absolutely transporting!! This was so masterfully written and acted that I am just beside myself with appreciation.",/review/rw7865799/?ref_=tt_urv
19 March 2022,JoBloTheMovieCritic,5," The Wedding Veil Unveiled
","5/10 - usually I am not a big fan of the Hallmark dramas where they go abroad, but Autumn Reeser did fairly well with this one but it still felt a little too gimicky and not worth the talent of the 3 ladies involved.",/review/rw7865799/?ref_=tt_urv
29 January 2023,MickyG333,8," A little better than the first
",7.8 stars.,/review/rw7865799/?ref_=tt_urv
26 May 2022,sallylit,10," My Favorite of the Wedding Veil Trilogy Movies
","I absolutely loved this movie! The storyline was incredible, the scenery was gorgeous and the romance was thrilling to watch. I highly recommend this movie.",/review/rw7865799/?ref_=tt_urv
14 February 2022,sissisonik,1," Been there done that movie
",Hallmark needs to get some new writers. Seriously the plots of their movies are all the same. The Wedding Veil has to be the most stupidest movies of all. They are not even engaged but buy a wedding veil. 😂😂😂😂,/review/rw7865799/?ref_=tt_urv
14 February 2022,jkosmas-27319,10," Fun romantic movie
","I loved The Veil #1 1 and # 2, looking forward to #3. I got lost in the history. How did the long-lost veil make its way from Italy to a shop in San Francisco?",/review/rw7865799/?ref_=tt_urv
