Review_Date,Author,Rating,Review_Title,Review,Review_Url
24 August 2019,nomercy1999,10," Amazing
","As the father of a son with Down Syndrome I had high hopes and expectations for this movie. I watched all the interviews and reviews and was super excited to watch this. My wife and I went to watch it this morning, first showing and first people to purchase tickets from our local movie theatre. The movie starts and we were in awe of Zak and Tyler. They're chemistry was electric. You could tell Shia truly loved being beside and being with Gotteagen. This movie made my heart happy more than anything.
I understand the movie had to tackle the dreaded ""R"" word and it hurt hearing the word tossed out by a child at the beginning but Zaks response was legendary and I will never forget it!
It did a great job of shedding light on people with Down Syndrome and the struggles SOME go through. Unfortunately there are still people out there who don't know the joy of having a person with Down Syndrome can truly bring into they're lives.
All in all an amazing movie that makes perfect sense. I recommend this movie to anyone and everyone who has any heart.
Hopefully this will become a series cause I would personally love to follow this story for as long as it can go on.",/review/rw5093590/?ref_=tt_urv
29 August 2020,Pjtaylor-96-138044,8," It's his birthday party and we're all invited.
","'The Peanut Butter Falcon (2019)' is a feel-good road movie about a young man with Down syndrome who escapes from his care-home to pursue a career as a wrestler, meeting and bonding with a guilt-ridden man on the run in the process. It's a kind-hearted, uplifting experience with a positive, anti-discrimination message and a palpable, life-affirming central relationship. The piece is sweet but never saccharine, a perfect mix of mundane realism and smile-inducing absurdity. Its world feels tangible throughout, as do all its characters, and its narrative somehow manages to milk its familiar premise for all it's worth. Even though it is, essentially, exactly what you expect it to be, you can't help but go along for the ride. At the same time, it subtly subverts some of the genre's most obvious tropes. It's a great time that doesn't talk down to its audience. It's genuinely charming and it's also rather funny. It's great. 8/10",/review/rw5093590/?ref_=tt_urv
24 February 2021,Argyle302,8," ""PBF Baby!!""
","Endearing movie. You can tell this was made far away from corrupt Hollywood. Somebody in the movie industry finally came up with a good storyline, and made a Quality movie. Maybe a couple of cuss words, but a movie that doesn't have all the evilness like most movies that Hollywood and Netflix spit out on a weekly basis. The title is not to Whippie, but if you give this movie at least 10 minutes of your time, you'll probably most likely want to watch the rest of it. Tune in and enjoy!",/review/rw5093590/?ref_=tt_urv
14 January 2020,hpcmakeup,9," Better than all the stupid Oscar screeners
","We watched Bombshell, OUTIH, Jojo Rabbit, etc...and this movie was 💯 times more enjoyable. We watched it with our 2 kids (15 and 5 ) and they loved it. It's sweet and funny with so many quirky great characters.",/review/rw5093590/?ref_=tt_urv
5 September 2019,roger-99-171599,8," A soul cleansing experience!
","While running away together, but for different reasons and directions, two abandoned young men are invited by a blind preacher to hear the Gospel and take a deep dive into the river. Processing an unlikely friendship, of mutual support and reliance, as well as interests and goals to find freedom, they are called to reconnect with the Creator in order to shape and strengthen themselves. The hot-headed, rebellious fisherman Tyler (Shia Labeouf) refuses the improvised baptism, convincing his runaway-partner Zak (Zack Gottsagen), a young man with Down Syndrome, to go into the river, despite his inability to swim or even to understand the ritual. After the spiritual encounter, those inspirational words continue to fill their hearts with hope, as they surrender entirely to the Almighty. It is deeply represented as they leave the preacher's territory, while reflecting on themselves; while in movement, on the road, the rays of sun shine upon them, as they touch each other's face, as a response with such grace and joy for being made accordingly to His own image. This moving spiritual experience (one that will definitely bring tears) gives them motivation to pursuit their goals: Tyler must avoid a pair of thugs (including Oscar nominee John Hawkes) with whom he had a crab-merchandise dispute, as he leaves the state in search of opportunities; Zak had always dreamt of becoming a wrestler, and plans to get trained at a school managed by an iconic wrestler (Thomas Haden Church). Their lives are suddenly connected, as they find familiar comfort to relief their disappointment and abandonment: Tyler is haunted by the tragic death of his brother, and Zak was left alone at the clinic-home, rejected by his family. Conceived by writers-directors Tyler Nilson and Michael Schwartz, in their outstanding feature debut collaboration, this heartbreaking, humorous, crowd-pleasing fugitive story is certainly one of the most accomplished indie films of the year. The ""Thelma & Louise"" structure works efficiently, as a road movie on the highways, on the river, or by foot, the pair is running from their realities and dangers in order to find themselves. The music, editing and stupendous cinematography, capture the hopelessness and despair of its characters (including a fine performance by Dakota Johnson as the social worker responsible to rescue Zak), and the idyllic, mysterious, remote and serene landscapes of the wilderness, creating an absorbing, poetical and insightful atmosphere.",/review/rw5093590/?ref_=tt_urv
28 September 2019,austin0731,8," Pure and authentic
","The Peanut Butter Falcon is a movie about a young man with down syndrome, Zak who runs away to try to achieve his dreams of becoming a wrestler. I really enjoyed this film for what it represented, it is the few times like this where cinema can provide not only an entertaining experience but an experience that goes well beyond that where the beauty of this artform lies. The Peanut Butter Falcon is a story about belief, family and the pureness of hearts.",/review/rw5093590/?ref_=tt_urv
24 August 2019,laradee-69118,10," Friends are the family you choose!
","Wow this movie has all the feels! There is heart and soul in this movie. The openness and awareness they are a bringing to the the Down syndrome community. They captured the charm of the south, while showing the even more unique charm of parts of Dare County, NC. This movie wasn't written by some big time directors, it was 2 guys with a vision to give an aspiring actor with Down syndrome a chance, and that is exactly what Zak got! The is a must see of all ages, yes in the young ones can see this one! Tyler Neilson and Mike Schwartz really have something special. Must see!",/review/rw5093590/?ref_=tt_urv
7 March 2020,classicsoncall,7," ""I want to be a hero.""
","Early in the picture, an elderly citizen of the retirement home (Bruce Dern), says to the story's principal character - ""Friends are the family you choose"". The rest of the picture demonstrates how that all plays out, as Zak (Zack Gottsagen), a young man with Down Syndrome, becomes a runaway to pursue his dream of becoming a professional wrestler. It appears that the story takes place in the present day, but if so, the owner of Bubba's trading post/gas stop is sorely behind the times with regular unleaded priced at a dollar nineteen, and premium at a dollar seventy five. Probably not going to get rich quick that way,",/review/rw5093590/?ref_=tt_urv
31 December 2019,Cineanalyst,6," Living the American Dream, Like a Mark Twain Story
","Shia LaBeouf's character, Tyler, sums up ""The Peanut Butter Falcon"" conspicuously, at one point, with the above quotation. As every reviewer with even a passing familiarity with that particular ""great American novel,"" Twain's ""Adventures of Huckleberry Finn,"" has mentioned, this movie is similar to that river-rafting journey of Americana with the local color of its Southern settings and vernacular of its people. Instead of floating down the Mississippi River through the antebellum South, however, ""The Peanut Butter Falcon"" takes place in the present along the Outer Banks of North Carolina. There's the bromance between two fugitives: one, Zak, a young man with Down syndrome escaping his forced residency at a nursing home and the other, Tyler, a dirt-poor fisherman on the run after stealing crabs and committing arson. The ultimate destination of their adventure is a professional wrestling camp run by ""Salt Water Redneck."" Along the way. Zak comes up with his own alter ego for the ring, the titular ""Peanut Butter Falcon.""",/review/rw5093590/?ref_=tt_urv
21 August 2019,jdesando,," An entertaining spin on Huck FInn set in contemporary Outer Banks.
","""Friends are the family you choose."" Tyler (Shia LeBeouf)",/review/rw5093590/?ref_=tt_urv
13 December 2020,bshaef,9," What A Great Movie
","Took me all of 30 seconds to get hooked on the story. The actors were perfect. Shia might be weird in real life but he knows when to put his actor's face on. Dakota was perfect, same as Zack and Bruce and all the other guys. I really liked the guy at the store. He was very genuine. A million thanks to everyone for an entertaining Saturday night movie. Probably no Academy awards but gosh it was good.",/review/rw5093590/?ref_=tt_urv
1 September 2019,ThomasDrufke,9," Rule #1 = Party
","I've been watching some pretty heavy movies and TV of late, so it was nice to enjoy a light hearted and sweet film like The Peanut Butter Falcon. The story behind how this movie got made is probably worthy of its own film, see Mike Schwartz & Tyler Nilson's interviews over the last few weeks to truly appreciate the miraculous journey the film went on before it got to the big screens. Luckily, the film itself is good on its own merits, as we follow Zak (played by Zack Gottsagen), a 22 year old man hoping to fulfill his childhood dream of meeting his hero, Salt Water Redneck, and becoming a professional wrestler after escaping from his caregiver, played by Dakota Johnson. From there, he meets and travels with Shia LaBeouf, who's on his own journey of re-self discovery. From there, we have a modern day retelling of Huckleberry Finn, with its own sort of wrestling twist. And by the time you get to the final 10 minutes, they've completely earned the ending they present. It absolutely is one of the sweetest films of the last 5 years.",/review/rw5093590/?ref_=tt_urv
